payer_name,trans_number,acct_number,fac_id,acct_type,acct_name,post_date,amount,description,type,text
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-08,45346.77,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-09,15820.62,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109061560001700*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-10,5750.5,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-10,7989.8,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109081580099800*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-13,3318.7,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-13,12732.56,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109091470003100*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-14,3600,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-14,4617.6,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109101190102600*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-14,3069.64,BOOK TRANSFER CREDIT,,REF 2571315L      FUNDS TRANSFER FRMDEP 2377005       FROM              DEP COR 082321 MEDICARE
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-14,3069.64,BOOK TRANSFER CREDIT,,REF 2571321L      FUNDS TRANSFER FRMDEP 2410401       FROM              DEP COR 082321 MEDICARE
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-15,201.23,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109131800059600*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-15,75000,BOOK TRANSFER CREDIT,,REF 2581437L      FUNDS TRANSFER FRMDEP 2252328       FROM              SR LOAN 2328
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-16,6980.16,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-16,4617.6,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109141930036900*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-17,4267.89,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-17,5194.8,BOOK TRANSFER CREDIT,,REF 2601654L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 082421 CA MEDI CAL
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-20,10723.18,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-20,50000,BOOK TRANSFER CREDIT,,REF 2631600L      FUNDS TRANSFER FRMDEP 2252328       FROM              SR LOAN 2328
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-21,10798.4,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-21,3535.14,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109171050113600*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-21,7012,REMOTE DEPOSIT,Deposit,
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-21,653.73,REMOTE DEPOSIT,Deposit,
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-22,18586.06,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109201700018300*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-22,50000,BOOK TRANSFER CREDIT,,REF 2651632L      FUNDS TRANSFER FRMDEP 2252328       FROM              SR LOAN 2328
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-23,30224.63,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-23,6815.8,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109211450020300*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-23,3476,ACH CREDIT,Ach,BANKCARD 1299     MTOT DEP          210923            536376020001269
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-24,2020.2,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-24,2493.4,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109221190083500*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-24,50000,BOOK TRANSFER CREDIT,,REF 2671405L      FUNDS TRANSFER FRMDEP 2252328       FROM              SR LOAN 2328SR LOAN 2328
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-27,24594.21,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-27,2969.4,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202109231030124200*1954468482~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-27,8844.43,BOOK TRANSFER CREDIT,,REF 2701841L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 092721
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-27,8844.43,BOOK TRANSFER CREDIT,,REF 2701848L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 091721 REVERSE
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-27,11.72,BOOK TRANSFER CREDIT,,REF 2701903L      FUNDS TRANSFER FRMDEP 2345650       FROM              DEP COR 082521 REVERSE
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-28,46903.78,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-28,3153.5,ACH CREDIT,Ach,BLUE SHIELD CA    HCCLAIMPMT        202109241490016100*1940360524~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-28,133.68,BOOK TRANSFER CREDIT,,REF 2711200L      FUNDS TRANSFER FRMDEP 2377005       FROM              DEP COR 090221 VALLEY PRESBYTERIAN
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-28,7291.51,BOOK TRANSFER CREDIT,,REF 2711208L      FUNDS TRANSFER FRMDEP 2377005       FROM              DEP COR 091121 WELLCARE
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-28,9030,BOOK TRANSFER CREDIT,,REF 2711211L      FUNDS TRANSFER FRMDEP 2377005       FROM              DEP COR 091521 OPTUMCARE
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-28,43270.08,REMOTE DEPOSIT,Deposit,
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-28,10702,REMOTE DEPOSIT,Deposit,
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-29,3239.1,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
UnitedHC,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-29,2915.16,BOOK TRANSFER CREDIT,,REF 2721822L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 092121 UNITEDHEALTHCARE
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,23903.5,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255782
Blue_Shield,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,185.5,ACH CREDIT,Ach,BLUE SHIELD CA    HCCLAIMPMT        202109281890002500*1940360524~
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,2126,ACH CREDIT,Ach,NDC SWEEP         FAC 1517          210929
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,6034.47,BOOK TRANSFER CREDIT,,REF 2731339L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 093021
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,8946.6,BOOK TRANSFER CREDIT,,REF 2731539L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 093021
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,4040.4,BOOK TRANSFER CREDIT,,REF 2731806L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 092521 CA MEDI CAL
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,3847.66,BOOK TRANSFER CREDIT,,REF 2731826L      FUNDS TRANSFER FRMDEP 2410401       FROM              DEP COR 090221 CALMEDHCLA
,71006486,2450314,1517,Checking,PAVILLION ON PICO HC & WELLNESS CENTRE,2021-09-30,10530,BOOK TRANSFER CREDIT,,REF 2731829L      FUNDS TRANSFER FRMDEP 2410401       FROM              DEP COR 092721 CALMEDHCLA
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-02,18458.62,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-07,23010.29,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-07,865,ACH CREDIT,Ach,NDC SWEEP         FAC 1518          210706
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-08,12962.67,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-09,7655.62,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-12,9443.16,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-13,1728.48,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-14,275.57,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-14,10022,REMOTE DEPOSIT,Deposit,
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-14,3745.04,REMOTE DEPOSIT,Deposit,
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-19,11811.28,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-20,16484.02,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-21,100000,BOOK TRANSFER CREDIT,,REF 2021454L      FUNDS TRANSFER FRMDEP 2252328       FROM
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-23,3144.12,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-23,8000,BOOK TRANSFER CREDIT,,REF 2041916L      FUNDS TRANSFER FRMDEP 2377005       FROM              DEP COR 050321 MANAGED CARE
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-26,97613.94,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-26,27612.36,REMOTE DEPOSIT,Deposit,
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-27,16499.81,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-27,1939.04,BOOK TRANSFER CREDIT,,REF 2081851L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 062621 CA MEDI CAL
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-27,383.77,BOOK TRANSFER CREDIT,,REF 2081911L      FUNDS TRANSFER FRMDEP 2349434       FROM              DEP COR 070721 CA MEDI CAL
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-27,210,REMOTE DEPOSIT,Deposit,
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-28,209671.22,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-28,556.24,BOOK TRANSFER CREDIT,,REF 2091733L      FUNDS TRANSFER FRMDEP 2377005       FROM              DEP COR 052621 MEDICARE
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-28,556.24,BOOK TRANSFER CREDIT,,REF 2091735L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 052621 MEDICARE
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,14576.24,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,4,BOOK TRANSFER CREDIT,,REF 2111528L      FUNDS TRANSFER FRMDEP 2377005       FROM              DEP COR 062221 REGAL
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,9812.4,BOOK TRANSFER CREDIT,,REF 2111608L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 071221 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,393.23,BOOK TRANSFER CREDIT,,REF 2111610L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 070221 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,19,BOOK TRANSFER CREDIT,,REF 2111615L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 063021 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,10370.88,BOOK TRANSFER CREDIT,,REF 2111619L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 060921 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,8946.6,BOOK TRANSFER CREDIT,,REF 2111634L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 050521 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,8037.15,BOOK TRANSFER CREDIT,,REF 2111638L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 071921 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,2968,BOOK TRANSFER CREDIT,,REF 2111704L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 061121 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,8389.61,BOOK TRANSFER CREDIT,,REF 2111723L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 052121 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,297.87,BOOK TRANSFER CREDIT,,REF 2111736L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 052521 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,301.68,BOOK TRANSFER CREDIT,,REF 2111742L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 051921 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,1731.6,BOOK TRANSFER CREDIT,,REF 2111754L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 071621 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,3895.5,BOOK TRANSFER CREDIT,,REF 2111758L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 062921 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,1855,BOOK TRANSFER CREDIT,,REF 2111806L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 060821 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,247,BOOK TRANSFER CREDIT,,REF 2111812L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 060221 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,1266.23,BOOK TRANSFER CREDIT,,REF 2111815L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 051121 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,137.62,BOOK TRANSFER CREDIT,,REF 2111824L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 052621 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,66.55,BOOK TRANSFER CREDIT,,REF 2111830L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 052721 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,2308.8,BOOK TRANSFER CREDIT,,REF 2111833L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 052821 BLUE SHIELD PROMISE
Blue_Shield,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-07-30,4618.31,BOOK TRANSFER CREDIT,,REF 2111845L      FUNDS TRANSFER FRMDEP 2450314       FROM              DEP COR 051421 BLUE SHIELD PROMISE
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-02,25750.07,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-03,62311.22,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-05,9840.4,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-05,865,ACH CREDIT,Ach,NDC SWEEP         FAC 1518          210804
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-06,19484.68,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-09,9828.03,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-11,8329.15,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-13,23910.64,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-13,25000,BOOK TRANSFER CREDIT,,REF 2251951L      FUNDS TRANSFER FRMDEP 2252328       FROM
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-13,25593.12,REMOTE DEPOSIT,Deposit,
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-16,7403.12,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-17,11709.52,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-17,1656.52,REMOTE DEPOSIT,Deposit,
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-18,26235.45,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-19,15104.53,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
,71006486,2410401,1518,Checking,WEST PICO TERRACE HC & WELLNESS CENTRE,2021-08-20,28938.8,AUTO TRANSFER CREDIT,,TRANSFER FROM     DEPOSIT SYSTEM    ACCOUNT                   0002255805
